"transaction_id";"transaction_date";"guest_id";"room_number";"outlet";"charge_amount"
"FB002108";"2026-02-14";"G01578";406;"Breakfast";27.0
"FB002109";"2026-02-14";"G01578";406;"Breakfast";34.0
"FB002110";"2026-02-15";"G01578";406;"Breakfast";13.0
"FB002111";"2026-02-15";"G01578";406;"Room Service";47.0
"FB002112";"2026-01-31";"G01579";522;"Restaurant & Bar";33.0
"FB002113";"2026-01-31";"G01579";522;"Restaurant & Bar";81.0
"FB002114";"2026-01-29";"G01579";522;"Breakfast";34.0
"FB002115";"2026-01-31";"G01579";522;"Restaurant & Bar";38.0
"FB002116";"2026-01-29";"G01579";522;"Breakfast";33.0
"FB002117";"2026-05-12";"G01581";313;"Room Service";39.0
"FB002118";"2026-05-11";"G01581";313;"Restaurant & Bar";95.0
"FB002119";"2026-06-06";"G01582";530;"Room Service";35.0
"FB002120";"2026-06-06";"G01582";530;"Restaurant & Bar";20.0
"FB002121";"2026-06-05";"G01583";227;"Breakfast";11.0
"FB002122";"2026-06-06";"G01583";227;"Breakfast";27.0
"FB002123";"2026-06-09";"G01583";227;"Restaurant & Bar";89.0
"FB002124";"2026-06-09";"G01584";314;"Room Service";78.0
"FB002125";"2026-04-14";"G01586";514;"Breakfast";36.0
"FB002126";"2026-02-04";"G01588";224;"Restaurant & Bar";22.0
"FB002127";"2026-04-29";"G01589";512;"Restaurant & Bar";40.0
"FB002128";"2026-04-29";"G01589";512;"Breakfast";23.0
"FB002129";"2026-04-26";"G01589";512;"Breakfast";27.0
"FB002130";"2026-03-17";"G01590";311;"Restaurant & Bar";70.0
"FB002131";"2026-03-17";"G01590";311;"Restaurant & Bar";113.0
"FB002132";"2026-05-01";"G01591";303;"Breakfast";20.0
"FB002133";"2026-02-16";"G01592";233;"Restaurant & Bar";101.0
"FB002134";"2026-02-14";"G01592";233;"Restaurant & Bar";55.0
"FB002135";"2026-06-30";"G01593";316;"Breakfast";34.0
"FB002136";"2026-06-29";"G01593";316;"Restaurant & Bar";47.0
"FB002137";"2026-02-21";"G01596";530;"Restaurant & Bar";39.0
"FB002138";"2026-02-11";"G01598";331;"Breakfast";19.0
"FB002139";"2026-02-11";"G01598";331;"Breakfast";30.0
"FB002140";"2026-02-11";"G01598";331;"Restaurant & Bar";52.0
"FB002141";"2026-01-16";"G01600";220;"Restaurant & Bar";101.0
"FB002142";"2026-01-18";"G01600";220;"Breakfast";11.0
"FB002143";"2026-03-17";"G01603";415;"Room Service";82.0
"FB002144";"2026-03-19";"G01603";415;"Room Service";60.0
"FB002145";"2026-05-27";"G01604";212;"Breakfast";16.0
"FB002146";"2026-03-08";"G01605";123;"Breakfast";36.0
"FB002147";"2026-03-07";"G01605";123;"Restaurant & Bar";55.0
"FB002148";"2026-03-09";"G01605";123;"Breakfast";24.0
"FB002149";"2026-03-06";"G01605";123;"Breakfast";28.0
"FB002150";"2026-03-09";"G01605";123;"Restaurant & Bar";47.0
"FB002151";"2026-06-15";"G01606";109;"Room Service";22.0
"FB002152";"2026-03-28";"G01607";432;"Restaurant & Bar";26.0
"FB002153";"2026-03-29";"G01607";432;"Restaurant & Bar";59.0
"FB002154";"2026-03-28";"G01607";432;"Room Service";46.0
"FB002155";"2026-05-09";"G01608";111;"Restaurant & Bar";69.0
"FB002156";"2026-05-08";"G01608";111;"Breakfast";18.0
"FB002157";"2026-05-09";"G01608";111;"Restaurant & Bar";93.0
"FB002158";"2026-03-03";"G01612";208;"Restaurant & Bar";46.0
"FB002159";"2026-03-02";"G01612";208;"Restaurant & Bar";72.0
"FB002160";"2026-05-04";"G01613";311;"Breakfast";34.0
"FB002161";"2026-05-21";"G01614";201;"Room Service";79.0
"FB002162";"2026-03-18";"G01615";327;"Room Service";51.0
"FB002163";"2026-03-18";"G01615";327;"Breakfast";17.0
"FB002164";"2026-03-17";"G01615";327;"Restaurant & Bar";96.0
"FB002165";"2026-03-17";"G01615";327;"Room Service";33.0
"FB002166";"2026-01-17";"G01617";532;"Restaurant & Bar";74.0
"FB002167";"2026-01-16";"G01617";532;"Restaurant & Bar";29.0
"FB002168";"2026-01-16";"G01617";532;"Restaurant & Bar";104.0
"FB002169";"2026-02-28";"G01618";427;"Restaurant & Bar";76.0
"FB002170";"2026-02-28";"G01618";427;"Room Service";81.0
"FB002171";"2026-05-12";"G01621";507;"Room Service";39.0
"FB002172";"2026-05-10";"G01621";507;"Restaurant & Bar";54.0
"FB002173";"2026-05-12";"G01621";507;"Breakfast";29.0
"FB002174";"2026-03-07";"G01624";505;"Restaurant & Bar";77.0
"FB002175";"2026-03-08";"G01624";505;"Restaurant & Bar";108.0
"FB002176";"2026-03-07";"G01624";505;"Restaurant & Bar";77.0
"FB002177";"2026-05-20";"G01628";120;"Breakfast";29.0
"FB002178";"2026-05-20";"G01628";120;"Restaurant & Bar";48.0
"FB002179";"2026-01-16";"G01629";421;"Breakfast";12.0
"FB002180";"2026-01-17";"G01629";421;"Breakfast";11.0
"FB002181";"2026-05-11";"G01630";122;"Breakfast";38.0
"FB002182";"2026-05-10";"G01630";122;"Restaurant & Bar";76.0
"FB002183";"2026-05-11";"G01630";122;"Breakfast";23.0
"FB002184";"2026-03-18";"G01631";403;"Restaurant & Bar";98.0
"FB002185";"2026-03-16";"G01631";403;"Restaurant & Bar";50.0
"FB002186";"2026-03-17";"G01631";403;"Breakfast";22.0
"FB002187";"2026-04-08";"G01632";228;"Breakfast";13.0
"FB002188";"2026-04-08";"G01632";228;"Room Service";74.0
"FB002189";"2026-04-09";"G01632";228;"Breakfast";37.0
"FB002190";"2026-01-15";"G01634";425;"Room Service";79.0
"FB002191";"2026-01-15";"G01634";425;"Restaurant & Bar";67.0
"FB002192";"2026-02-13";"G01638";226;"Restaurant & Bar";20.0
"FB002193";"2026-03-04";"G01639";527;"Restaurant & Bar";29.0
"FB002194";"2026-03-04";"G01639";527;"Restaurant & Bar";54.0
"FB002195";"2026-06-21";"G01642";509;"Breakfast";19.0
"FB002196";"2026-06-22";"G01642";509;"Breakfast";25.0
"FB002197";"2026-03-29";"G01645";302;"Breakfast";18.0
"FB002198";"2026-03-29";"G01645";302;"Breakfast";34.0
"FB002199";"2026-03-29";"G01645";302;"Restaurant & Bar";23.0
"FB002200";"2026-03-29";"G01645";302;"Restaurant & Bar";73.0
"FB002201";"2026-04-23";"G01646";230;"Restaurant & Bar";97.0
"FB002202";"2026-04-22";"G01646";230;"Room Service";30.0
"FB002203";"2026-03-28";"G01647";101;"Breakfast";20.0
"FB002204";"2026-03-29";"G01647";101;"Restaurant & Bar";73.0
"FB002205";"2026-02-22";"G01648";118;"Restaurant & Bar";37.0
"FB002206";"2026-02-21";"G01648";118;"Breakfast";16.0
"FB002207";"2026-02-22";"G01648";118;"Room Service";70.0
"FB002208";"2026-06-04";"G01649";113;"Restaurant & Bar";20.0
"FB002209";"2026-06-03";"G01649";113;"Restaurant & Bar";113.0
"FB002210";"2026-04-26";"G01653";432;"Breakfast";35.0
"FB002211";"2026-01-25";"G01654";533;"Room Service";41.0
"FB002212";"2026-01-26";"G01654";533;"Room Service";25.0
"FB002213";"2026-01-20";"G01657";102;"Restaurant & Bar";49.0
"FB002214";"2026-03-01";"G01658";101;"Restaurant & Bar";61.0
"FB002215";"2026-02-26";"G01658";101;"Restaurant & Bar";78.0
"FB002216";"2026-06-15";"G01660";233;"Restaurant & Bar";106.0
"FB002217";"2026-06-15";"G01660";233;"Restaurant & Bar";40.0
"FB002218";"2026-05-02";"G01662";201;"Breakfast";12.0
"FB002219";"2026-05-03";"G01662";201;"Restaurant & Bar";83.0
"FB002220";"2026-05-02";"G01662";201;"Restaurant & Bar";21.0
"FB002221";"2026-05-14";"G01666";120;"Breakfast";38.0
"FB002222";"2026-05-13";"G01666";120;"Restaurant & Bar";91.0
"FB002223";"2026-05-11";"G01666";120;"Restaurant & Bar";35.0
"FB002224";"2026-05-13";"G01666";120;"Restaurant & Bar";98.0
"FB002225";"2026-05-11";"G01666";120;"Breakfast";17.0
"FB002226";"2026-01-29";"G01668";121;"Restaurant & Bar";53.0
"FB002227";"2026-01-28";"G01668";121;"Restaurant & Bar";55.0
"FB002228";"2026-01-24";"G01670";505;"Room Service";76.0
"FB002229";"2026-01-25";"G01670";505;"Restaurant & Bar";44.0
"FB002230";"2026-01-25";"G01670";505;"Restaurant & Bar";43.0
"FB002231";"2026-01-23";"G01670";505;"Room Service";33.0
"FB002232";"2026-03-30";"G01672";429;"Breakfast";35.0
"FB002233";"2026-04-02";"G01672";429;"Breakfast";13.0
"FB002234";"2026-06-29";"G01675";217;"Restaurant & Bar";75.0
"FB002235";"2026-02-07";"G01677";413;"Room Service";82.0
"FB002236";"2026-03-10";"G01678";125;"Breakfast";36.0
"FB002237";"2026-02-13";"G01679";304;"Room Service";52.0
"FB002238";"2026-02-14";"G01679";304;"Room Service";56.0
"FB002239";"2026-02-14";"G01679";304;"Restaurant & Bar";56.0
"FB002240";"2026-04-09";"G01682";514;"Breakfast";37.0
"FB002241";"2026-02-27";"G01683";415;"Breakfast";25.0
"FB002242";"2026-02-26";"G01683";415;"Restaurant & Bar";21.0
"FB002243";"2026-02-27";"G01683";415;"Room Service";22.0
"FB002244";"2026-02-25";"G01683";415;"Room Service";63.0
"FB002245";"2026-02-24";"G01683";415;"Room Service";36.0
"FB002246";"2026-02-15";"G01684";405;"Breakfast";10.0
"FB002247";"2026-02-16";"G01684";405;"Breakfast";34.0
"FB002248";"2026-02-14";"G01684";405;"Breakfast";21.0
"FB002249";"2026-02-15";"G01684";405;"Restaurant & Bar";49.0
"FB002250";"2026-05-05";"G01685";534;"Breakfast";13.0
"FB002251";"2026-06-11";"G01686";225;"Room Service";78.0
"FB002252";"2026-04-11";"G01689";205;"Restaurant & Bar";65.0
"FB002253";"2026-06-24";"G01690";401;"Restaurant & Bar";61.0
"FB002254";"2026-01-15";"G01691";215;"Breakfast";18.0
"FB002255";"2026-05-12";"G01692";204;"Restaurant & Bar";45.0
"FB002256";"2026-05-11";"G01692";204;"Room Service";70.0
"FB002257";"2026-04-21";"G01694";114;"Restaurant & Bar";108.0
"FB002258";"2026-04-20";"G01694";114;"Restaurant & Bar";49.0
"FB002259";"2026-04-21";"G01694";114;"Room Service";85.0
"FB002260";"2026-04-20";"G01694";114;"Restaurant & Bar";53.0
"FB002261";"2026-04-21";"G01694";114;"Restaurant & Bar";26.0
"FB002262";"2026-02-08";"G01696";513;"Restaurant & Bar";25.0
"FB002263";"2026-02-07";"G01696";513;"Breakfast";33.0
"FB002264";"2026-02-07";"G01696";513;"Room Service";84.0
"FB002265";"2026-06-15";"G01698";413;"Breakfast";29.0
"FB002266";"2026-06-14";"G01698";413;"Restaurant & Bar";113.0
"FB002267";"2026-06-13";"G01698";413;"Restaurant & Bar";58.0
"FB002268";"2026-06-13";"G01698";413;"Restaurant & Bar";46.0
"FB002269";"2026-03-06";"G01700";234;"Restaurant & Bar";36.0
"FB002270";"2026-03-07";"G01700";234;"Breakfast";37.0
"FB002271";"2026-03-07";"G01703";106;"Restaurant & Bar";31.0
"FB002272";"2026-03-09";"G01703";106;"Room Service";49.0
"FB002273";"2026-06-03";"G01708";202;"Restaurant & Bar";108.0
"FB002274";"2026-06-05";"G01708";202;"Restaurant & Bar";37.0
"FB002275";"2026-06-04";"G01708";202;"Restaurant & Bar";100.0
"FB002276";"2026-06-10";"G01709";211;"Restaurant & Bar";70.0
"FB002277";"2026-02-10";"G01711";420;"Breakfast";34.0
"FB002278";"2026-02-10";"G01711";420;"Restaurant & Bar";71.0
"FB002279";"2026-02-09";"G01711";420;"Breakfast";23.0
"FB002280";"2026-04-17";"G01712";122;"Restaurant & Bar";98.0
"FB002281";"2026-04-19";"G01712";122;"Breakfast";28.0
"FB002282";"2026-01-23";"G01714";501;"Restaurant & Bar";85.0
"FB002283";"2026-01-23";"G01714";501;"Breakfast";30.0
"FB002284";"2026-01-24";"G01714";501;"Restaurant & Bar";22.0
"FB002285";"2026-01-25";"G01714";501;"Restaurant & Bar";90.0
"FB002286";"2026-05-28";"G01715";121;"Restaurant & Bar";75.0
"FB002287";"2026-05-26";"G01715";121;"Restaurant & Bar";60.0
"FB002288";"2026-05-26";"G01715";121;"Restaurant & Bar";92.0
"FB002289";"2026-03-05";"G01718";522;"Restaurant & Bar";61.0
"FB002290";"2026-03-06";"G01718";522;"Room Service";69.0
"FB002291";"2026-06-17";"G01720";113;"Breakfast";33.0
"FB002292";"2026-03-31";"G01722";124;"Restaurant & Bar";115.0
"FB002293";"2026-02-07";"G01723";317;"Restaurant & Bar";65.0
"FB002294";"2026-05-25";"G01724";408;"Breakfast";17.0
"FB002295";"2026-05-28";"G01724";408;"Breakfast";27.0
"FB002296";"2026-05-25";"G01724";408;"Breakfast";19.0
"FB002297";"2026-05-29";"G01724";408;"Breakfast";11.0
"FB002298";"2026-02-09";"G01726";107;"Restaurant & Bar";101.0
"FB002299";"2026-02-08";"G01726";107;"Breakfast";23.0
"FB002300";"2026-02-23";"G01730";221;"Room Service";36.0
"FB002301";"2026-02-22";"G01730";221;"Restaurant & Bar";101.0
"FB002302";"2026-02-24";"G01730";221;"Restaurant & Bar";77.0
"FB002303";"2026-02-22";"G01730";221;"Restaurant & Bar";86.0
"FB002304";"2026-02-22";"G01730";221;"Restaurant & Bar";77.0
"FB002305";"2026-01-15";"G01733";220;"Restaurant & Bar";47.0
"FB002306";"2026-05-16";"G01735";131;"Breakfast";12.0
"FB002307";"2026-04-06";"G01736";308;"Room Service";46.0
"FB002308";"2026-04-06";"G01736";308;"Restaurant & Bar";19.0
"FB002309";"2026-05-19";"G01740";415;"Breakfast";20.0
"FB002310";"2026-01-24";"G01741";119;"Room Service";33.0
"FB002311";"2026-01-25";"G01741";119;"Restaurant & Bar";91.0
"FB002312";"2026-01-24";"G01741";119;"Room Service";60.0
"FB002313";"2026-02-23";"G01742";512;"Room Service";34.0
"FB002314";"2026-02-23";"G01742";512;"Restaurant & Bar";91.0
"FB002315";"2026-02-23";"G01742";512;"Room Service";43.0
"FB002316";"2026-01-28";"G01745";432;"Restaurant & Bar";81.0
"FB002317";"2026-04-11";"G01746";324;"Breakfast";27.0
"FB002318";"2026-04-24";"G01747";525;"Breakfast";23.0
"FB002319";"2026-04-23";"G01747";525;"Room Service";80.0
"FB002320";"2026-04-25";"G01747";525;"Room Service";44.0
"FB002321";"2026-03-22";"G01750";508;"Restaurant & Bar";88.0
"FB002322";"2026-03-20";"G01750";508;"Restaurant & Bar";86.0
"FB002323";"2026-03-22";"G01750";508;"Restaurant & Bar";75.0
"FB002324";"2026-03-22";"G01750";508;"Restaurant & Bar";114.0
"FB002325";"2026-04-12";"G01752";306;"Restaurant & Bar";39.0
"FB002326";"2026-04-13";"G01752";306;"Room Service";68.0
"FB002327";"2026-04-12";"G01752";306;"Restaurant & Bar";58.0
"FB002328";"2026-04-12";"G01752";306;"Breakfast";24.0
"FB002329";"2026-06-08";"G01753";204;"Restaurant & Bar";75.0
"FB002330";"2026-06-08";"G01753";204;"Restaurant & Bar";24.0
"FB002331";"2026-05-20";"G01755";528;"Room Service";52.0
"FB002332";"2026-02-20";"G01756";405;"Room Service";74.0
"FB002333";"2026-02-19";"G01756";405;"Restaurant & Bar";38.0
"FB002334";"2026-02-05";"G01757";407;"Restaurant & Bar";100.0
"FB002335";"2026-01-17";"G01759";515;"Room Service";79.0
"FB002336";"2026-01-17";"G01759";515;"Breakfast";29.0
"FB002337";"2026-01-16";"G01759";515;"Breakfast";26.0
"FB002338";"2026-01-16";"G01759";515;"Breakfast";29.0
"FB002339";"2026-01-17";"G01759";515;"Room Service";34.0
"FB002340";"2026-03-14";"G01760";317;"Restaurant & Bar";45.0
"FB002341";"2026-03-14";"G01760";317;"Breakfast";37.0
"FB002342";"2026-05-30";"G01761";103;"Breakfast";16.0
"FB002343";"2026-05-28";"G01761";103;"Room Service";75.0
"FB002344";"2026-05-30";"G01761";103;"Restaurant & Bar";66.0
"FB002345";"2026-05-14";"G01763";110;"Restaurant & Bar";67.0
"FB002346";"2026-05-15";"G01763";110;"Restaurant & Bar";86.0
"FB002347";"2026-05-15";"G01763";110;"Restaurant & Bar";24.0
"FB002348";"2026-05-15";"G01763";110;"Restaurant & Bar";93.0
"FB002349";"2026-05-15";"G01763";110;"Restaurant & Bar";108.0
"FB002350";"2026-03-10";"G01764";226;"Breakfast";31.0
"FB002351";"2026-03-12";"G01764";226;"Room Service";17.0
"FB002352";"2026-03-10";"G01764";226;"Breakfast";21.0
"FB002353";"2026-01-11";"G01766";303;"Breakfast";28.0
"FB002354";"2026-01-11";"G01766";303;"Restaurant & Bar";90.0
"FB002355";"2026-01-11";"G01766";303;"Restaurant & Bar";43.0
"FB002356";"2026-01-10";"G01766";303;"Restaurant & Bar";82.0
"FB002357";"2026-04-23";"G01768";516;"Breakfast";34.0
"FB002358";"2026-04-22";"G01768";516;"Breakfast";32.0
"FB002359";"2026-04-23";"G01768";516;"Restaurant & Bar";68.0
"FB002360";"2026-04-25";"G01768";516;"Restaurant & Bar";27.0
"FB002361";"2026-06-03";"G01769";118;"Restaurant & Bar";28.0
"FB002362";"2026-01-25";"G01770";510;"Room Service";83.0
"FB002363";"2026-01-27";"G01770";510;"Breakfast";35.0
"FB002364";"2026-03-18";"G01771";408;"Breakfast";12.0
"FB002365";"2026-03-18";"G01771";408;"Restaurant & Bar";34.0
"FB002366";"2026-03-18";"G01771";408;"Restaurant & Bar";48.0
"FB002367";"2026-02-25";"G01773";404;"Breakfast";38.0
"FB002368";"2026-06-23";"G01774";127;"Breakfast";24.0
"FB002369";"2026-06-24";"G01774";127;"Breakfast";21.0
"FB002370";"2026-03-13";"G01775";211;"Restaurant & Bar";66.0
"FB002371";"2026-03-13";"G01775";211;"Breakfast";12.0
"FB002372";"2026-04-09";"G01776";521;"Breakfast";32.0
"FB002373";"2026-04-08";"G01776";521;"Restaurant & Bar";55.0
"FB002374";"2026-04-09";"G01776";521;"Room Service";33.0
"FB002375";"2026-02-17";"G01779";415;"Room Service";33.0
"FB002376";"2026-02-17";"G01779";415;"Restaurant & Bar";71.0
"FB002377";"2026-02-19";"G01779";415;"Restaurant & Bar";27.0
"FB002378";"2026-03-21";"G01782";325;"Restaurant & Bar";44.0
"FB002379";"2026-03-21";"G01782";325;"Breakfast";15.0
"FB002380";"2026-03-21";"G01782";325;"Breakfast";29.0
"FB002381";"2026-03-20";"G01782";325;"Breakfast";21.0
"FB002382";"2026-03-22";"G01782";325;"Restaurant & Bar";105.0
"FB002383";"2026-01-05";"G01783";314;"Restaurant & Bar";58.0
"FB002384";"2026-05-14";"G01784";402;"Restaurant & Bar";79.0
"FB002385";"2026-02-21";"G01785";203;"Breakfast";32.0
"FB002386";"2026-02-16";"G01785";203;"Restaurant & Bar";40.0
"FB002387";"2026-02-16";"G01785";203;"Breakfast";28.0
"FB002388";"2026-03-12";"G01786";414;"Breakfast";18.0
"FB002389";"2026-03-12";"G01786";414;"Restaurant & Bar";63.0
"FB002390";"2026-03-12";"G01786";414;"Restaurant & Bar";74.0
"FB002391";"2026-06-02";"G01788";231;"Breakfast";36.0
"FB002392";"2026-06-04";"G01788";231;"Room Service";76.0
"FB002393";"2026-06-03";"G01788";231;"Restaurant & Bar";87.0
"FB002394";"2026-06-05";"G01788";231;"Restaurant & Bar";105.0
"FB002395";"2026-04-26";"G01789";122;"Restaurant & Bar";61.0
"FB002396";"2026-03-18";"G01790";511;"Restaurant & Bar";90.0
"FB002397";"2026-02-09";"G01792";309;"Restaurant & Bar";99.0
"FB002398";"2026-02-10";"G01792";309;"Breakfast";13.0
"FB002399";"2026-02-09";"G01792";309;"Breakfast";19.0
"FB002400";"2026-02-08";"G01792";309;"Room Service";46.0
"FB002401";"2026-02-08";"G01793";107;"Room Service";25.0
"FB002402";"2026-02-06";"G01793";107;"Restaurant & Bar";103.0
"FB002403";"2026-02-06";"G01793";107;"Room Service";43.0
"FB002404";"2026-02-08";"G01793";107;"Breakfast";19.0
"FB002405";"2026-06-24";"G01794";133;"Breakfast";10.0
"FB002406";"2026-03-17";"G01795";105;"Restaurant & Bar";21.0
"FB002407";"2026-03-16";"G01795";105;"Room Service";47.0
"FB002408";"2026-03-16";"G01795";105;"Restaurant & Bar";29.0
"FB002409";"2026-03-26";"G01797";422;"Restaurant & Bar";47.0
"FB002410";"2026-03-11";"G01799";316;"Restaurant & Bar";100.0
"FB002411";"2026-03-11";"G01799";316;"Breakfast";24.0
"FB002412";"2026-02-06";"G01800";512;"Room Service";49.0
"FB002413";"2026-02-07";"G01800";512;"Room Service";67.0
"FB002414";"2026-02-07";"G01800";512;"Restaurant & Bar";104.0
"FB002415";"2026-06-06";"G01802";206;"Restaurant & Bar";55.0
"FB002416";"2026-06-06";"G01802";206;"Restaurant & Bar";108.0
"FB002417";"2026-06-05";"G01802";206;"Restaurant & Bar";77.0
"FB002418";"2026-06-03";"G01802";206;"Restaurant & Bar";91.0
"FB002419";"2026-06-06";"G01802";206;"Restaurant & Bar";60.0
"FB002420";"2026-05-01";"G01803";305;"Restaurant & Bar";49.0
"FB002421";"2026-03-04";"G01805";326;"Restaurant & Bar";44.0
"FB002422";"2026-03-15";"G01809";231;"Breakfast";26.0
"FB002423";"2026-03-15";"G01809";231;"Restaurant & Bar";22.0
"FB002424";"2026-05-22";"G01810";518;"Breakfast";36.0
"FB002425";"2026-05-24";"G01810";518;"Restaurant & Bar";19.0
"FB002426";"2026-05-17";"G01811";327;"Breakfast";26.0
"FB002427";"2026-05-18";"G01811";327;"Restaurant & Bar";87.0
"FB002428";"2026-02-07";"G01812";410;"Room Service";28.0
"FB002429";"2026-02-05";"G01812";410;"Restaurant & Bar";93.0
"FB002430";"2026-04-30";"G01813";512;"Room Service";82.0
"FB002431";"2026-05-21";"G01827";127;"Restaurant & Bar";43.0
"FB002432";"2026-05-21";"G01827";127;"Room Service";80.0
"FB002433";"2026-05-18";"G01827";127;"Breakfast";25.0
"FB002434";"2026-05-17";"G01827";127;"Restaurant & Bar";21.0
"FB002435";"2026-05-19";"G01827";127;"Restaurant & Bar";108.0
"FB002436";"2026-02-22";"G01829";416;"Restaurant & Bar";45.0
"FB002437";"2026-02-21";"G01829";416;"Restaurant & Bar";93.0
"FB002438";"2026-03-09";"G01830";434;"Restaurant & Bar";109.0
"FB002439";"2026-04-20";"G01832";124;"Breakfast";24.0
"FB002440";"2026-06-22";"G01834";407;"Restaurant & Bar";84.0
"FB002441";"2026-06-19";"G01834";407;"Restaurant & Bar";60.0
"FB002442";"2026-06-20";"G01834";407;"Breakfast";11.0
"FB002443";"2026-01-27";"G01835";306;"Restaurant & Bar";100.0
"FB002444";"2026-01-28";"G01835";306;"Breakfast";21.0
"FB002445";"2026-02-07";"G01837";233;"Room Service";61.0
"FB002446";"2026-04-13";"G01839";307;"Breakfast";27.0
"FB002447";"2026-04-15";"G01839";307;"Restaurant & Bar";45.0
"FB002448";"2026-04-11";"G01839";307;"Restaurant & Bar";54.0
"FB002449";"2026-01-21";"G01840";409;"Restaurant & Bar";84.0
"FB002450";"2026-01-19";"G01840";409;"Restaurant & Bar";44.0
"FB002451";"2026-04-26";"G01841";519;"Room Service";45.0
"FB002452";"2026-04-26";"G01841";519;"Breakfast";37.0
"FB002453";"2026-05-17";"G01842";501;"Restaurant & Bar";60.0
"FB002454";"2026-01-04";"G01843";309;"Breakfast";23.0
